유형,유통사,rank_col,브랜드(원본),영어상품명,판정,판정근거,기존작업여부,hs_code,confidence,reason,evidence_url,product_identity_note,status,db_verified
OLITALIA 엑스트라버진 올리브유,샘스클럽  ·  (상위 40개 · PB 제외),6,일리아다,"Iliada Kalamata PDO Extra Virgin Olive Oil, 101 fl. oz.",,,new_from_live_db_scan,1509.20-0000,high,Iliada Kalamata PDO 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,샘스클럽  ·  (상위 40개 · PB 제외),10,일리아다,"Iliada Kalamata PDO Extra Virgin Olive Oil, 101 fl. oz.",,,new_from_live_db_scan,1509.20-0000,high,Iliada Kalamata PDO 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,샘스클럽  ·  (상위 40개 · PB 제외),7,일리아다,"Iliada The Chef's Way Premium Greek Extra Virgin Olive Oil, 17 fl. oz.",X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,샘스클럽  ·  (상위 40개 · PB 제외),8,일리아다,"Iliada The Chef's Way Kalamata PDO EVOO, 16.9 fl. oz.",,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),25,프랭키 457(NB),Frankies 457 Organic Extra Virgin Olive Oil - Premium 100% Castelvetrano Olive Oil-High Polyphenol-First Cold Pressed-Early Harvest in Sicily-Award Winning Italian EVOO -Monovarietal- 33.8 fl oz (1L),,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),26,보노(NB),"Bono Organic Sicilian Extra Virgin Olive Oil Val di Mazara PDO, 16.9 Fl Oz – USDA Organic, Non-GMO, Cold Extracted, Certified Gluten Free, Clean Label Project Purity Award Winner",X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),27,Mr. Papous 정통(NB),"Mr. Papou's Authentic Greek Extra Virgin Olive Oil – Polyphenol Rich, First Cold Pressed, Family Owned, Single Origin, Harvested in Greece – 3 Liter (101.4 fl oz)",,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),28,테루아(NB),"Les Terroirs de Marrakech Organic Olive Oil Extra Virgin, 17 fl oz | Premium Moroccan EVOO for Salads and Bread Dipping, Carbon Neutral, Smooth & Polyphenol-Rich, Trusted By Award-Winning Chefs",X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),30,모로코 광산(NB),"Mina Moroccan Olive Oil Extra Virgin 68 Fl Oz, Polyphenol Rich, Third Party Tested, Clinically Proven, Single Origin Extra Virgin Olive Oil, Less than 0.2% Acidity, 2 L",,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),31,프레스코발디 라우데미오(NB),"FRESCOBALDI Laudemio Extra Virgin Olive Oil, 16.9 FL Oz, 500ml, Premium, Award Winning Product of Tuscany, Italy, Fruity & Peppery Flavor, Smooth & Robust Low Acidity, Rich in Polyphenols | High Polyphenol Olive Oil | Cold Pressed hours after harvest | Artichoke, grass & peppery finish | Marinating & drizzling",O,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),32,확인 필요(NB),"Garlic Gold Extra Virgin Olive Oil Infused with Garlic, Premium Certified USDA Organic, Low FODMAP, Cold Pressed (8.44 Fl Oz) | 8.44 Fl Oz - 250 ml, First Cold Pressed, Hand Crafted, Artisanal, Premium Certified USDA Organic, Low FODMAP, Gluten Free",,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),34,코스테리나 - 매일(NB),"Kosterina - Everyday Organic Extra Virgin Olive Oil, High Heat Cooking Greek EVOO, Made from 100% Pure Early Harvest Koroneiki Olives, Natural Superfood, Polyphenol Rich, High Antioxidants (16.9 oz)",,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),35,브래그(NB),Bragg Organic Extra Virgin Olive Oil - 32 fl oz | Cold-Pressed Sourced from Organic Greek Koroneiki Olives - Non-GMO & Kosher,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,샘스클럽  ·  (상위 40개 · PB 제외),13,Season Brand,"Season Brand Bone-In Sardines in EVOO, 4.375 oz., 6 pk.",,,new_from_live_db_scan,1604.13-1000,high,올리브유에 담긴 정어리 통조림(오일 아님): 정어리(밀폐용기),관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),1,J-오일밀스(NB),J－オイルミルズ オリーブオイル エクストラバージン 200g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),4,J-오일밀스(NB),Jオイルミルズ AJINOMOTO オリーブオイル エクストラバージン 300g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),10,J-오일밀스(NB),J－オイルミルズ AJINOMOTO オリーブオイルエクストラバージン 500g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),2,파르키오니(NB),ファルキオーニ 有機エキストラバージンオリーブオイル 227g,X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),14,파르키오니(NB),ファルキオーニ エキストラバージンオリーブオイル 458g,X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),15,파르키오니(NB),ファルキオーニ ウンブリア エキストラバージンオリーブオイル 250ml,X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),3,닛신 오일리오(NB),日清オイリオ やさし～く香る エキストラバージンオリーブオイル 350g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),6,닛신 오일리오(NB),日清オイリオ BOSCO エキストラバージンオリーブオイル フレッシュキープボトル 145g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),9,닛신 오일리오(NB),日清オイリオ BOSCOエキストラバージンオリーブオイル 456g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),12,닛신 오일리오(NB),日清オイリオ ボスコ エキストラバージンオリーブオイル 684g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),5,알체 네로(NB),アルチェネロ 有機エクストラバージンオリーブオイル フルッタート 229g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),7,도쿠시마 산업 요리사 주방 올리브 오일과 시칠리아산 레몬 양파 드레싱 330ml(NB),徳島産業 シェフの厨房オリーブオイルとシチリア産レモンの玉ねぎドレッシング 330ml,,,new_from_live_db_scan,2103.90-9090,medium,올리브유+레몬 어니언 드레싱(순수 오일 아님): 기타 소스류로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),8,아지노모토 올리브 오일 엑스트라 버진(NB),味の素 オリーブオイル エクストラバージン 600g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),11,욘자(NB),ヨンジャ エキストラバージンオリーブオイル 455g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),13,라 에스파뇰라(NB),ラ・エスパニョーラ エクストラバージンオリーブオイル 458g,O,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),16,키유피 테이스티드레싱 이탈리안 210ml(NB),キユーピー テイスティドレッシングイタリアン 210ml,,,new_from_live_db_scan,2103.90-9090,medium,올리브유 베이스 드레싱(순수 오일 아님): 기타 소스류로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),17,IGP 토스카나 엑스트라 버진 올리브 오일 227g(NB),IGPトスカーナ エクストラバージンオリーブオイル 227g,X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),18,알도이노 엑스트라 버진 올리브 오일 92g(NB),アルドイノ エクストラバージンオリーブオイル 92g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),19,레반테(NB),レヴァンテ オリーブオイル黒トリュフ 229g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),20,레반테(NB),レヴァンテ オリーブオイルレモン 229g,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),24,바소(NB),Basso Extra Virgin Olive Oil 250 ml,O,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),25,보르헤스(NB),Borges Extra Virgin Olive Oil 500 ml,O,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),26,네이처럴(NB),Naturel Extra Virgin Olive Oil 200 ml,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),29,네이처럴(NB),Naturel Organic Extra Virgin Olive Oil 500 ml,,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),27,베르데(NB),Verde Extra Virgin Olive Oil 750 ml,X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),28,모니니 클래식(NB),Monini Classico Extra Virgin Olive Oil 1 l,X,,new_from_live_db_scan,1509.20-0000,high,엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),33,TC 보이 참치(NB),TC Boy Tuna Solid In Extra Virgin Olive Oil 150 g,,,new_from_live_db_scan,1604.14-1011,high,올리브유에 담긴 참치(오일 아님): 다랑어(기름에 담근 것),관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 엑스트라버진 올리브유,이온몰  ·  (상위 40개 · PB 제외),34,닭(NB),Ayam Brand Sardine Open & Eat Fully Cooked Extra Virgin Olive Oil 120 g,,,new_from_live_db_scan,1604.13-1000,high,올리브유에 담긴 정어리 통조림(오일 아님): 정어리(밀폐용기),관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),1,테라델리사,"Terra Delyssa Extra Virgin Olive Oil, 34 fl. Oz",X,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),3,테라델리사,"Terra Delyssa Organic Extra Virgin Olive Oil, 34 fl. oz. Glass",X,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),11,테라델리사,"Terra Delyssa Extra Virgin Olive Oil, 17 fl. oz., Glass",X,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),14,테라델리사,Terra Delyssa Organic Extra Virgin Olive Oil Spray Smooth Flavor First Cold Pressed Single Origin Fully Traceable Award Winning,X,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),26,테라델리사,Terra Delyssa Organic Extra Virgin Olive Oil Infused Garlic 8.5FO Glass,X,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),2,베르톨리,"Bertolli Organic Extra Virgin Olive Oil Spray, Rich Taste",O,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),5,베르톨리,"Bertolli Organic Extra Virgin Olive Oil, Rich Taste, First Cold Pressed, Contains Polyphenols, 25.4 fl oz",O,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),18,베르톨리,"Bertolli Organic Extra Virgin Olive Oil, Rich Taste, First Cold Pressed, Contains Polyphenols, 16.9 oz",O,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),31,베르톨리,"Bertolli Organic Extra Virgin Olive Oil, Rich Taste, First Cold Pressed, Contains Polyphenols, 50.7 oz",O,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),5,베르톨리(NB),"Bertolli Extra Virgin Olive Oil, 17 oz",O,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),34,베르톨리(NB),"Bertolli Olive Oil, Extra Light, 16.9 fl oz",,,new_from_live_db_scan,1509.90-0000,high,라이트/마일드 정제 올리브유(엑스트라버진 아님): 그 밖의 올리브유(기타),관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,아마존  ·  (상위 40개 · PB 제외),6,폼페이안(NB),"Pompeian USDA Certified Organic Extra Virgin Olive Oil Non-Stick Cooking Spray, No Propellants, 5 Fl Oz",,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
OLITALIA 유기농 엑스트라버진 올리브유,월마트  ·  (상위 40개 · PB 제외),4,폼페이안,"Pompeian Organic Smooth Extra Virgin Olive Oil Cooking Spray (Aluminum Canister), 5 fl oz, 1 Count",,,new_from_live_db_scan,1509.20-0000,high,유기농 엑스트라버진 올리브유,관세청 2026 HSK,,researched_v2_direct,ok
